provider,title,tags,rating,reviews
Johns Hopkins University,Tidyverse Skills for Data Science in R,Statistical Programming& R Programming& Data Management& Data Visualization& Plot (Graphics)& Theoretical Computer Science& Extract& Transform& Load& General Statistics& Machine Learning& Probability &amp; Statistics& Data Analysis& Business Analysis& Computer Programming& Econometrics& Programming Principles& Regression& Databases& Software Architecture& Software Engineering& Spreadsheet Software& Advertising& Communication& Computational Logic& Data Mining& Data Structures& Entrepreneurship& Experiment& Exploratory Data Analysis& Leadership and Management& Marketing& Mathematics& Natural Language Processing& Problem Solving& Research and Design& Statistical Tests,4.4,(74 reviews)
University of Illinois at Urbana-Champaign,Text Retrieval and Search Engines,Machine Learning& Natural Language Processing& C Programming Language Family& Computer Programming& Probability &amp; Statistics& Algorithms& Bioinformatics& Data Analysis& Data Management& Data Mining& Data Structures& General Statistics& Network Analysis& Statistical Programming& Theoretical Computer Science,4.5,(925 reviews)
University of California, Irvine,Data Science Fundamentals,Probability &amp; Statistics& Data Analysis& General Statistics& Data Management& Theoretical Computer Science& Business Analysis& Human Resources& Regression& Big Data& Data Mining& Data Structures& Statistical Analysis& Advertising& Communication& Leadership and Management& Machine Learning& Natural Language Processing& Strategy and Operations,4.2,(151 reviews)
SAS,Predictive Modeling with Logistic Regression using SAS,SAS (Software)& Statistical Programming& Data Analysis& Data Mining& Machine Learning& Probability &amp; Statistics& Regression& Statistical Analysis& Statistical Machine Learning& Exploratory Data Analysis& Machine Learning Algorithms& Statistical Tests& Advertising& Business Analysis& Computer Programming& General Statistics& Marketing& Python Programming,4.6,(41 reviews)
Wesleyan University,Data Analysis and Interpretation,Advertising& Algebra& Basic Descriptive Statistics& Business Analysis& Business Psychology& Communication& Computer Programming& Correlation And Dependence& Data Analysis& Data Analysis Software& Data Management& Data Mining& Data Visualization& Data Visualization Software& Econometrics& Entrepreneurship& Experiment& Exploratory Data Analysis& Forecasting& General Statistics& Leadership and Management& Machine Learning& Machine Learning Algorithms& Machine Learning Software& Marketing& Mathematics& Plot (Graphics)& Probability &amp; Statistics& Python Programming& Regression& Software Visualization& Statistical Analysis& Statistical Programming& Statistical Tests& Statistical Visualization& Theoretical Computer Science& Visualization (Computer Graphics)& Writing,4.4,(1.3k reviews)
CertNexus,CertNexus Certified Data Science Practitioner,Data Analysis& Data Management& Extract& Transform& Load& Entrepreneurship& Leadership and Management& Problem Solving& Research and Design& Databases& Communication& Data Mining& Data Model& Data Science& Machine Learning& Regression,4.6,(25 reviews)
University of California, Irvine,Database Design and Operational Business Intelligence,Data Management& Data Analysis& Databases& Statistical Programming& Business Analysis& Data Mining& Data Model& Data Visualization& Data Warehousing& Probability &amp; Statistics& SAS (Software)& SQL& Basic Descriptive Statistics& Big Data& Business Intelligence& Data Visualization Software& Database Administration& Database Application& Database Design& Extract& Transform& Load& General Statistics& Machine Learning& Machine Learning Algorithms& NoSQL& Regression& Statistical Analysis& Accounting& Communication& Marketing,4.4,(127 reviews)
University of California San Diego,Python Data Products for Predictive Analytics,Computer Programming& Probability &amp; Statistics& Statistical Programming& Machine Learning& General Statistics& Python Programming& Data Analysis& Computer Programming Tools& Data Visualization& Mathematics& Regression& Machine Learning Algorithms& Linear Algebra& Statistical Machine Learning& Applied Machine Learning& Entrepreneurship& Feature Engineering& Leadership and Management& Other Web Frameworks& Problem Solving& Research and Design& Web Development& Accounting& Django (Web Framework)& Docker (Software)& Machine Learning Software& Natural Language Processing& Strategy and Operations,4.2,(226 reviews)
H2O,Practical Machine Learning on H2O,Machine Learning& Machine Learning Algorithms& Machine Learning Software& R Programming& Software Engineering& Software Testing& Statistical Programming& Artificial Neural Networks& Deep Learning& Dimensionality Reduction,4.5,(71 reviews)
SAS,Using SAS Viya REST APIs with Python and R,Statistical Programming& Machine Learning& Machine Learning Algorithms& Machine Learning Software& Artificial Neural Networks& Communication& Computer Vision& Deep Learning& Natural Language Processing,4.6,(14 reviews)
CertNexus,CertNexus Certified Artificial Intelligence Practitioner,Machine Learning& Probability &amp; Statistics& Machine Learning Algorithms& Data Analysis& Cloud Computing& Computer Graphic Techniques& Computer Graphics& Data Mining& Human Computer Interaction& Other Cloud Platforms and Tools& Project Management& Strategy and Operations& Virtual Reality& Artificial Neural Networks& Business Analysis& Feature Engineering& Statistical Analysis& Deep Learning& Marketing,4.7,(132 reviews)
Coursera Project Network,Detecting COVID-19 with Chest X-Ray using PyTorch,Applied Machine Learning& Artificial Neural Networks& Computer Programming& Computer Vision& Deep Learning& Machine Learning& Machine Learning Algorithms& Machine Learning Software& Python Programming& Statistical Programming& Statistical Machine Learning,4.5,(323 reviews)
University of Illinois at Urbana-Champaign,Introduction to Business Analytics: Communicating with Data,Business Analysis& Business Communication& Communication& Data Analysis& Data Visualization& Data Visualization Software& Storytelling& Data Mining,4.6,(527 reviews)
Macquarie University,Solving Complex Problems,Entrepreneurship& Research and Design& Leadership and Management& Innovation& Problem Solving& Communication& Business Psychology& General Statistics& Machine Learning& Marketing& Probability &amp; Statistics& Strategy and Operations& Advertising& Business Analysis& Critical Thinking& Culture& Decision Making& Econometrics& Finance& Forecasting& Human Learning& Investment Management& Machine Learning Software& Organizational Development& Sales& Strategy& Accounting& Adaptability& Artificial Neural Networks& Behavioral Economics& Collaboration& Data Visualization& Epidemiology& Scientific Visualization& Writing,4.5,(186 reviews)
Google Cloud,Machine Learning in the Enterprise,Machine Learning& Cloud Computing& Computer Programming& Google Cloud Platform& Artificial Neural Networks& Bayesian Statistics& General Statistics& Probability &amp; Statistics& Deep Learning& Dimensionality Reduction& Machine Learning Algorithms& Machine Learning Software& Tensorflow,4.6,(1.4k reviews)
University of Washington,Machine Learning: Regression,Machine Learning& Regression& Statistical Analysis& Statistical Machine Learning& Linear Algebra& Machine Learning Algorithms& Applied Machine Learning& Data Mining& Data Science& Machine Learning Software& Data Analysis& General Statistics& Statistical Tests& Feature Engineering& Basic Descriptive Statistics& Probability &amp; Statistics& Algorithms& Computer Programming& Mathematical Theory &amp; Analysis& Mathematics& Python Programming& Statistical Programming& Theoretical Computer Science,4.8,(5.5k reviews)
University of Illinois at Urbana-Champaign,Text Mining and Analytics,Data Analysis& Data Mining& Machine Learning& Natural Language Processing& Probability &amp; Statistics& Bayesian Statistics,4.5,(697 reviews)
IBM Skills Network,Data Science with R - Capstone Project,R Programming& Data Analysis& Data Mining& Plot (Graphics)& Basic Descriptive Statistics& Data Visualization& General Statistics& Interactive Data Visualization& Regression& Statistical Visualization& Data Visualization Software& Estimation& Exploratory Data Analysis& Geovisualization& Linear Algebra& Machine Learning& Probability &amp; Statistics& SAS (Software)& SQL& Spatial Data Analysis& Statistical Analysis& Statistical Tests& Data Management& Data Science& Extract& Transform& Load& Statistical Programming,4.4,(22 reviews)
Google,Analisar os dados para responder às perguntas,Business Analysis& Data Analysis& Data Management& Databases& SQL& Statistical Programming& Exploratory Data Analysis& Probability &amp; Statistics& Spreadsheet Software& Microsoft Excel& Security Engineering& Security Strategy& Calculus& Extract& Transform& Load& Mathematics& Process Analysis& Data Mining& Distributed Computing Architecture& Network Security& Web Development,4.7,(52 reviews)
Google Cloud,Managing Machine Learning Projects with Google Cloud,Machine Learning& Applied Machine Learning& Computer Science& Cloud Computing& Data Science& Google Cloud Platform& Information Technology& Machine Learning Software& Statistical Programming& Python Programming& Computer Vision& Machine Learning Algorithms& Natural Language Processing& SQL& Algorithms& Business Intelligence& Cloud API& Cloud Storage& Culture& Data Warehousing& Entrepreneurship& Strategy& Theoretical Computer Science,4.6,(3.6k reviews)
EDHEC Business School,Python and Machine-Learning for Asset Management with Alternative Data Sets,Data Analysis& Computer Programming& Finance& Data Mining& Machine Learning& Mathematics& Natural Language Processing& Network Analysis,4.4,(219 reviews)
IE Business School,Legal Tech & Startups,Sales& Advertising& Business Development& Communication& Digital Marketing& Finance& Marketing& Big Data& BlockChain& Business Design& Computer Graphics& Customer Relationship Management& Data Management& E-Commerce& Entrepreneurship& FinTech& Human Computer Interaction& Machine Learning& Research and Design& Virtual Reality& Web Design& Web Development& Machine Learning Software& Market Research& Strategy and Operations,4.5,(215 reviews)
University of Colorado Boulder,Introduction to Machine Learning: Supervised Learning,Machine Learning& Statistical Machine Learning& Machine Learning Algorithms& Probability &amp; Statistics& Python Programming& Statistical Programming& Regression& Data Analysis& Correlation And Dependence& Statistical Analysis& Statistical Tests& Applied Machine Learning& Exploratory Data Analysis& Basic Descriptive Statistics& Data Mining& Feature Engineering& General Statistics& Natural Language Processing& Data Management& Data Structures& Theoretical Computer Science,3.0,(22 reviews)
Google Cloud,Natural Language Processing on Google Cloud,Applied Machine Learning& Artificial Neural Networks& Business Psychology& Cloud Computing& Deep Learning& Entrepreneurship& Google Cloud Platform& Machine Learning& Machine Learning Algorithms& Machine Learning Software& Natural Language Processing& Other Cloud Platforms and Tools& Probability &amp; Statistics& Tensorflow,4.4,(490 reviews)
Coursera Project Network,Introduction to Text Classification in R with quanteda,Machine Learning& Machine Learning Software& Natural Language Processing& R Programming,3,20
École Polytechnique Fédérale de Lausanne,Functional Programming in Scala Capstone,Data Mining& Scala Programming,4.4,(538 reviews)
Coursera Project Network,Detect Fake News in Python with Tensorflow,Machine Learning Algorithms& Machine Learning Software& Natural Language Processing& Python Programming& Tensorflow,3.9,(9 reviews)
Coursera Project Network,Breast Cancer Prediction Using Machine Learning,General Statistics& Machine Learning& Machine Learning Algorithms& Probability &amp; Statistics& Regression& Data Mining& Python Programming,4.5,(21 reviews)
Google,5 .データを分析し、答えを導き出す,Data Analysis& Data Management& Databases& SQL& Statistical Programming& Business Analysis& Spreadsheet Software& Data Mining,4.5,(6 reviews)
University of California, Irvine,Data Warehousing and Business Intelligence,Data Analysis& Data Management& Data Mining& Data Warehousing& Databases& Data Model& Database Administration& Database Application& Extract& Transform& Load& NoSQL& Probability &amp; Statistics& Regression& Basic Descriptive Statistics& Business Intelligence& Communication& Marketing& Statistical Analysis,4.4,(63 reviews)
University of California, Davis,Big Data, Artificial Intelligence, and Ethics,Data Management& Big Data& Machine Learning& Natural Language Processing& Data Analysis& Data Mining,4.6,(406 reviews)
IBM ,AI Workflow: Machine Learning, Visual Recognition and NLP,Machine Learning& Applied Machine Learning& Artificial Neural Networks& Machine Learning Algorithms& Machine Learning Software& Natural Language Processing& Statistical Machine Learning& Algebra& Computer Vision& Data Engineering& Data Science& Deep Learning& Econometrics& Mathematics& Python Programming& Tensorflow,4.4,(65 reviews)
Coursera Project Network,Datenanalyse mit R und dplyr,Computer Programming& Data Analysis& Data Mining& Data Science& R Programming,3,20
Yonsei University,Big Data Emerging Technologies,Big Data& Data Management& Apache& Data Analysis& Data Model& Data Analysis Software& Data Architecture& Data Mining& Data Structures& Data Warehousing& Database Application& Extract& Transform& Load& SQL& Statistical Analysis,4.7,(259 reviews)
Coursera Project Network,Machine Learning - Anomaly Detection via PyCaret,Applied Machine Learning& Data Analysis& Data Mining& Machine Learning,4.1,(10 reviews)
Coursera Project Network,Using Covid-19 Data to Make Supply Chain Logistics Decisions in Spreadsheets,Data Analysis& Strategy and Operations& Supply Chain and Logistics& Data Mining& Marketing& Microsoft Excel& Sales,4.4,(181 reviews)
Coursera Project Network,Build an Anomaly Detection Model using PyCaret,Applied Machine Learning& Data Analysis& Data Mining& Machine Learning& Python Programming,3,20
CertNexus,Extract, Transform, and Load Data,Data Management& Extract& Transform& Load& Data Analysis& Databases& Data Mining,4.6,(8 reviews)
CertNexus,Solve Business Problems with AI and Machine Learning,Machine Learning& Cloud Computing& Computer Graphic Techniques& Computer Graphics& Data Analysis& Data Mining& Human Computer Interaction& Machine Learning Algorithms& Other Cloud Platforms and Tools& Project Management& Strategy and Operations& Virtual Reality,4.6,(21 reviews)
Google,Menganalisis Data untuk Menjawab Pertanyaan,Business Analysis& Data Analysis& Data Management& Databases& SQL& Statistical Programming& Spreadsheet Software& Computer Graphics& Data Analysis Software& Human Computer Interaction& Interactive Design& Microsoft Excel& Computer Networking& Data Mining& Network Security& Security Engineering& Security Strategy,4.9,(152 reviews)
University of California San Diego,Machine Learning With Big Data,Data Analysis& Machine Learning& Data Analysis Software& Exploratory Data Analysis& Machine Learning Algorithms& Probability &amp; Statistics& Data Mining& Data Visualization& Python Programming& Statistical Machine Learning& Statistical Programming& Statistical Visualization& Applied Machine Learning& Basic Descriptive Statistics& Correlation And Dependence& Dimensionality Reduction& Feature Engineering& General Statistics& Regression& Statistical Analysis& Algorithms& Business Analysis& Data Management& Theoretical Computer Science,4.6,(2.4k reviews)
University of Colorado System,Clinical Natural Language Processing,Natural Language Processing& Computational Logic& Computer Programming& Google Cloud Platform& Mathematical Theory &amp; Analysis& Mathematics& Programming Principles& Theoretical Computer Science& Machine Learning Software,3.5,(20 reviews)
Johns Hopkins University,Practical Machine Learning,Machine Learning& Machine Learning Software& Data Science& R Programming& Data Analysis& Exploratory Data Analysis& General Statistics& Statistical Analysis& Machine Learning Algorithms& Algorithms& Applied Machine Learning& Probability &amp; Statistics& Theoretical Computer Science,4.5,(3.2k reviews)
Johns Hopkins University,Wrangling Data in the Tidyverse,R Programming& Statistical Programming& Data Management& Extract& Transform& Load& Computer Programming& Programming Principles& Theoretical Computer Science& Computational Logic& Data Analysis& Data Mining& Data Structures& Entrepreneurship& Leadership and Management& Machine Learning& Mathematics& Natural Language Processing& Problem Solving& Research and Design,4.5,(27 reviews)
Wesleyan University,Machine Learning for Data Analysis,Advertising& Basic Descriptive Statistics& Business Psychology& Communication& Computer Programming& Data Analysis& Data Analysis Software& Data Mining& Data Visualization& Data Visualization Software& Entrepreneurship& Exploratory Data Analysis& Forecasting& General Statistics& Leadership and Management& Machine Learning& Machine Learning Algorithms& Machine Learning Software& Marketing& Plot (Graphics)& Probability &amp; Statistics& Python Programming& Regression& Software Visualization& Statistical Analysis& Statistical Programming& Statistical Visualization& Theoretical Computer Science& Visualization (Computer Graphics),4.2,(314 reviews)
Universidad Nacional Autónoma de México,Business intelligence and data warehousing,Apache& Big Data& Business Analysis& Business Intelligence& Data Analysis& Data Analysis Software& Data Model& Data Warehousing& Database Design& Extract& Transform& Load& SQL& Data Mining,3.9,(93 reviews)
University of Illinois at Urbana-Champaign,Applying Data Analytics in Marketing,Business Analysis& Data Analysis& Business Psychology& Customer Analysis& Data Mining& Graph Theory& Machine Learning& Marketing Psychology& Mathematics& Natural Language Processing& Network Analysis& Statistical Analysis& Design and Product& Entrepreneurship& Human Computer Interaction& Market Research& Probability &amp; Statistics& Regression& Research and Design& User Research,4.5,(131 reviews)
Coursera Project Network,Semantic Segmentation with Amazon Sagemaker,Amazon Web Services& Applied Machine Learning& Computer Vision& Machine Learning Software& Cloud Computing& Deep Learning& Machine Learning,4.6,(79 reviews)
Universidad Austral,Aprendiendo a aprender para jóvenes,Entrepreneurship& Business Psychology& Leadership and Management& Machine Learning& Computer Graphic Techniques& Computer Graphics& Computer Vision& Data Analysis& Data Mining& Data Visualization& Deep Learning& Geovisualization& Human Computer Interaction& Human Learning& Interactive Design& Machine Learning Algorithms& Planning& Problem Solving& Research and Design& Supply Chain and Logistics,4.9,(321 reviews)
Macquarie University,Creating Innovation,Entrepreneurship& Research and Design& Innovation& Leadership and Management& Communication& Machine Learning& Machine Learning Software& Marketing& Sales& Strategy& Strategy and Operations,4.7,(49 reviews)
Google Cloud,Google Cloud Fundamentals: Core Infrastructure em Português Brasileiro,Big Data& Cloud Computing& Cloud Platforms& Cloud Storage& Data Management& Google App Engine& Google Cloud Platform& Kubernetes& Operating Systems& Systems Design& Theoretical Computer Science& Cloud API& Cloud Infrastructure& Cloud Load Balancing& Databases& Machine Learning& Machine Learning Software& Natural Language Processing& NoSQL& SQL& Statistical Programming,4.8,(744 reviews)
IBM Skills Network,데이터 과학이란 무엇인가?,Data Analysis& Big Data& Communication& Data Management& Data Mining& General Statistics& Probability &amp; Statistics& Writing,4.6,(18 reviews)
Coursera Project Network,Custom Prediction Routine on Google AI Platform,Cloud Storage& Computer Programming& Google Cloud Platform& Machine Learning Software& Python Programming& Statistical Programming& Applied Machine Learning& Artificial Neural Networks& Computer Vision& Deep Learning& Machine Learning,4.6,(421 reviews)
ESSEC Business School,Foundations of marketing analytics,Marketing& General Statistics& Probability &amp; Statistics& Forecasting& Financial Analysis& Market Analysis& Basic Descriptive Statistics& Data Analysis& Data Analysis Software& Data Mining& Exploratory Data Analysis& SQL& Statistical Analysis,4.6,(741 reviews)
SAS,Performing Network, Path, and Text Analyses in SAS Visual Analytics,Data Analysis& Statistical Programming& Data Mining& Data Visualization& Machine Learning& Natural Language Processing& Accounting,4.7,(183 reviews)
University of Washington,Data Manipulation at Scale: Systems and Algorithms,Python Programming& Statistical Programming& Big Data& Data Management& Data Mining& Extract& Transform& Load& Machine Learning& Natural Language Processing& SQL& Databases,4.3,(759 reviews)
Intel,Introduction to Intel® Distribution of OpenVINO™ toolkit for Computer Vision Applications,Computer Vision& Machine Learning& Machine Learning Software& Applied Machine Learning& C++ Programming& Deep Learning& Python Programming,4.6,(827 reviews)
University of California San Diego,Deploying Machine Learning Models,Computer Programming& Machine Learning& Python Programming& Statistical Programming& Applied Machine Learning& General Statistics& Machine Learning Algorithms& Other Web Frameworks& Probability &amp; Statistics& Web Development& Django (Web Framework)& Docker (Software)& Machine Learning Software,3.5,(50 reviews)
Coursera Project Network,Automatic Machine Learning with H2O AutoML and Python,Computer Programming& Machine Learning& Machine Learning Software,4.8,(138 reviews)
LearnQuest,Developing AI Applications on Azure,Machine Learning& Cloud Computing& Microsoft Azure& Machine Learning Software& Python Programming& Statistical Programming& Deep Learning& DevOps& R Programming& Computer Programming& Data Analysis& Data Analysis Software& Machine Learning Algorithms& Natural Language Processing,4.4,(962 reviews)
Coursera Project Network,Joining Data in R using dplyr,Data Analysis& Data Management& Data Mining& R Programming,3,20
University of California San Diego,Meaningful Predictive Modeling,Computer Programming& Mathematics& Probability &amp; Statistics& Machine Learning& Linear Algebra& Machine Learning Algorithms& Statistical Machine Learning& Applied Machine Learning& Machine Learning Software& Natural Language Processing& Strategy and Operations,4.4,(46 reviews)
Alibaba Cloud Academy,Cloud Computing Fundamentals on Alibaba Cloud,Cloud Computing& Business Analysis& Computer Networking& Data Analysis& Data Mining& Exploratory Data Analysis& Network Model& Probability &amp; Statistics& System Security,4.7,(87 reviews)
University of Illinois at Urbana-Champaign,Data Analytics Foundations for Accountancy II,Basic Descriptive Statistics& Correlation And Dependence& Dimensionality Reduction& Machine Learning Algorithms& Machine Learning Software& Python Programming& Statistical Machine Learning& Business Psychology& Entrepreneurship& Statistical Programming,4.8,(9 reviews)
IBM ,AI Workflow: AI in Production,Computer Programming& Applied Machine Learning& Data Analysis& Machine Learning& Application Development& Cloud Computing& Forecasting& General Statistics& Kubernetes& Probability &amp; Statistics& Software Engineering& Software Testing& Artificial Neural Networks& Computer Vision& Data Engineering& Data Science& Deep Learning& Dimensionality Reduction& Docker (Software)& Feature Engineering& Machine Learning Algorithms& Machine Learning Software& Natural Language Processing& Python Programming,4.5,(41 reviews)
University of California San Diego,Internet of Things V2: Setting up and Using Cloud Services,Applied Machine Learning& Internet Of Things& Machine Learning Software& Software Engineering,4.7,(33 reviews)
University of Washington,Communicating Data Science Results,Machine Learning Software& Apache& Big Data& Cloud Computing& Communication& Computer Programming& Data Analysis& Data Management& Graph Theory& Mathematics& Operating Systems& Python Programming& Statistical Programming,3.6,(135 reviews)
Coursera Project Network,Analiza tu mercado con Python,Machine Learning& Machine Learning Software,5.0,(10 reviews)
Coursera Project Network,Exploratory Data Analysis with Textual Data in R / Quanteda,Computer Programming& Data Analysis& Data Mining& Machine Learning& Natural Language Processing& R Programming& Statistical Programming,4.9,(7 reviews)
Coursera Project Network,AutoML for Computer Vision with Microsoft Custom Vision,Computer Vision& Deep Learning& Machine Learning& Machine Learning Software& Microsoft Azure& Other Cloud Platforms and Tools& Applied Machine Learning& Artificial Neural Networks& Cloud Computing& Probability &amp; Statistics,4.7,(114 reviews)
IBM ,Machine Learning Rapid Prototyping with IBM Watson Studio,Machine Learning& Feature Engineering& Machine Learning Algorithms& Machine Learning Software& Data Engineering& Data Science& Python Programming,4.3,(8 reviews)
Coursera Project Network,Image Data Augmentation with Keras,Big Data& Data Analysis& Data Management& Data Mining& Data Visualization& Deep Learning& Machine Learning& Computational Logic& Tensorflow& Web Development,4.6,(446 reviews)
Universidad Austral,Educación en Contextos Rurales: Perspectivas en América Latina,Business Psychology& Leadership and Management& Business Analysis& Critical Thinking& Culture& Entrepreneurship& Research and Design& Strategy and Operations& Data Analysis& Data Mining& Human Learning& Human Resources& Machine Learning& Machine Learning Algorithms& People Development,4.8,(147 reviews)
University of California San Diego,Internet of Things V2: DragonBoard™ bring up and community ecosystem,Computer Vision& Machine Learning Software& Operating Systems& System Programming,3.4,(27 reviews)
Coursera Project Network,Where, Why, and How of List Comprehension in Python,Python Programming& Data Mining,3,20
Coursera Project Network,Deep Learning Inference with Azure ML Studio,Applied Machine Learning& Computer Vision& Deep Learning& Machine Learning Software& Microsoft Azure& Cloud Computing& Mobile Development,4.8,(123 reviews)
Coursera Project Network,Draw Insights with Crosstabs Reports in Google Sheets,Business Analysis& Data Analysis& Data Mining& Spreadsheet Software& Business Intelligence& Exploratory Data Analysis,4.4,(27 reviews)
Coursera Project Network,Erste Schritte mit SQL,Data Mining& SQL,3,20
Coursera Project Network,Sortieren und Filtern mit SQL,Data Mining& SQL,3,20
Google Cloud,Architecting with Google Compute Engine em Português,Cloud Computing& Google Cloud Platform& Cloud Storage& Data Management& Operating Systems& Systems Design& Theoretical Computer Science& Big Data& Cloud Platforms& Google App Engine& Kubernetes& Computer Architecture& Cloud Load Balancing& Distributed Computing Architecture& Full-Stack Web Development& Web Development& Computer Networking& Account Management& Databases& Network Security& SQL& Sales& Security Engineering& Security Software& Statistical Programming& Cloud API& Cloud Infrastructure& Entrepreneurship& Leadership and Management& Machine Learning& Machine Learning Software& Natural Language Processing& NoSQL& Strategy and Operations,4.8,(898 reviews)
University of Washington,Data Science at Scale,Data Management& Machine Learning& Python Programming& Statistical Programming& Basic Descriptive Statistics& Data Analysis& Data Analysis Software& Data Visualization& Exploratory Data Analysis& General Statistics& Machine Learning Software& Plot (Graphics)& Probability &amp; Statistics& Statistical Analysis& Big Data& Data Mining& Extract& Transform& Load& Natural Language Processing& SQL& Accounting& Advertising& Algebra& Apache& Business Psychology& Cloud Computing& Communication& Computer Programming& Data Structures& Databases& Econometrics& Entrepreneurship& Feature Engineering& Graph Theory& Leadership and Management& Marketing& Mathematics& Operating Systems& Problem Solving& R Programming& Regression& Research and Design,4.2,(901 reviews)
Google Cloud,Architecting with Google Kubernetes Engine en Portuguese,Cloud Computing& Kubernetes& Big Data& Cloud Platforms& Cloud Storage& Data Management& Google App Engine& Google Cloud Platform& Operating Systems& Systems Design& Theoretical Computer Science& Cloud API& Cloud Infrastructure& Cloud Load Balancing& Databases& Machine Learning& Machine Learning Software& Natural Language Processing& NoSQL& SQL& Statistical Programming,4.8,(753 reviews)
Universidad Austral,Educación Básica en Contextos Rurales,Business Psychology& Leadership and Management& Entrepreneurship& Human Learning& Culture& Human Resources& People Development& Business Analysis& Critical Thinking& Research and Design& Strategy and Operations& Data Analysis& Data Mining& Machine Learning& Machine Learning Algorithms,4.8,(235 reviews)
Alibaba Cloud Academy,Alibaba Cloud Computing,Big Data& Data Management& Machine Learning& Cloud Computing& Security Engineering& Theoretical Computer Science& Computer Networking& Network Security& Business Analysis& Data Analysis& Data Mining& Exploratory Data Analysis& Network Model& Probability &amp; Statistics& System Security& Accounting& Financial Analysis,4.6,(114 reviews)
Universidad de los Andes,Principios de ingeniería de software automatizada y ágil Programa de Certificado MasterTrack®,Computer Programming& Computer Programming Tools& Software Engineering& Advertising& Communication& Data Analysis& Marketing& Theoretical Computer Science& Adaptability& Application Development& Applied Mathematics& Business Psychology& Computational Logic& Entrepreneurship& Mathematics& Agile Software Development& Design and Product& HTML and CSS& Human Resources& Journalism& Leadership Development& Leadership and Management& Operating Systems& Operations Management& Other Programming Languages& Product Design& Programming Principles& Software Architecture& Software Engineering Tools& Software Framework& Software Testing& Strategy and Operations& System Programming& Web Design& Web Development,3,20
Arizona State University,Big Data MasterTrack® Certificate,Machine Learning& Theoretical Computer Science& BlockChain& Finance& Software Engineering& Algorithms& Security Engineering& Software Testing& Databases& Data Visualization& Data Management& Data Analysis& Computer Architecture& Computer Networking& Computer Programming& Deep Learning& Network Security& Software Architecture& Computational Logic& Computational Thinking& Cryptography& General Statistics& Mathematics& NoSQL& Probability &amp; Statistics& SQL& Statistical Programming& Mobile Development& Data Mining& Data Structures& Distributed Computing Architecture& Mathematical Theory &amp; Analysis& Amazon Web Services& Calculus& Cloud Computing& Communication& Data Model& Database Administration& Database Application& Database Design& Dimensionality Reduction& Feature Engineering& Geovisualization& Hardware Design& Journalism& Microarchitecture& Operating Systems& Programming Principles& Security Strategy& Statistical Machine Learning& System Security& Advertising& Algebra& Application Development& Artificial Neural Networks& Bayesian Network& Computer Graphics& Computer Vision& Critical Thinking& Design and Product& Docker (Software)& Econometrics& Entrepreneurship& Human Computer Interaction& Leadership and Management& Marketing& Matlab& Operations Research& Other Programming Languages& Planning& Probability Distribution& Product Design& Python Programming& Research and Design& Scala Programming& Software Framework& Spreadsheet Software& Statistical Tests& Strategy and Operations& Supply Chain Systems& Supply Chain and Logistics& System Programming& Tableau Software& User Experience& Web Development& iOS Development,3,20
University of Chicago,Machine Learning for Analytics MasterTrack™ Certificate,Probability &amp; Statistics& Machine Learning& General Statistics& Business Analysis& Data Analysis& Statistical Analysis& Experiment& Probability Distribution& Python Programming& Applied Machine Learning& Regression& Statistical Tests& Advertising& Algebra& Communication& Data Management& Data Structures& Linear Algebra& Machine Learning Algorithms& Marketing& Theoretical Computer Science,3,20
Yale University,Health Informatics MasterTrack® Certificate,,3,20
Universidad de los Andes,Maestría en Inteligencia Analítica de Datos,Operations Research& Research and Design& Strategy and Operations& Accounting& Business Analysis& Computer Programming& Data Analysis& Data Management& Databases& Extract& Transform& Load& Financial Analysis& Machine Learning& Python Programming& SQL& Statistical Programming,3,20
Northeastern University,Master of Science in Management: Digital Transformation in Healthcare,Operations Management& Process Analysis& Project Management,3,20
O.P. Jindal Global University,MBA Business Analytics,Computer Programming& Finance& Financial Accounting& Machine Learning& Operations Management& Project Management,3,20
Universidad de los Andes,Maestría en Ingeniería de Software,Software Engineering& Cloud Computing& Computer Programming& Computer Programming Tools& Strategy and Operations& Theoretical Computer Science& Advertising& Agile Software Development& Communication& Data Analysis& Marketing& Scrum (Software Development)& Adaptability& Application Development& Applied Mathematics& Business Psychology& Computational Logic& Entrepreneurship& Mathematics& Operations Management& Software Architecture& Software Engineering Tools& Supply Chain Systems& Supply Chain and Logistics& Data Visualization& Design and Product& Docker (Software)& Geovisualization& HTML and CSS& Human Resources& Journalism& Leadership Development& Leadership and Management& Operating Systems& Operations Research& Other Programming Languages& Planning& Product Design& Programming Principles& Research and Design& Security Engineering& Security Strategy& Software Framework& Software Security& Software Testing& System Programming& Systems Design& Web Design& Web Development,3,20
